X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE,CITY,PHONE,SEAT_CAP,RISK,RECORD_ID,FACILITY_NAME,CHAIN_NAME,CHAIN_ESTABLISHMENT,SITE_ADDRESS
-122.129095404173,47.6180499286262,9480,359484,0,350,Tutta Bella,Tutta Bella Neapolitan Pizzeria,15600 NE 8TH ST STE J-1,98008,Bellevue,(206) 779-8332,Seating > 250,III, , , , ," 
"
-122.199099740582,47.6776959294064,9481,359485,0,350,Tutta Bella Neapolitan,Tutta Bella Neapolitan,425 URBAN PLZ STE 100,98033,Kirkland,(206) 722-6400,Seating 0-12,III, , , , ," 
"
-122.338090046059,47.6179776693247,9482,359486,0,350,Tutta Bella Neapolitan Pizzari,Tutta Bella Neapolitan Pizzari,2200 WESTLAKE AVE,98121,Seattle,(206) 722-1259,Seating 51-150,III, , , , ," 
"
-122.342456653538,47.6603475363437,9483,359487,0,350,Tutta Bella Neapolitan Pizzeria,Tutta Bella Neapolitan Pizzeria,4411 STONE WAY N,98103,Seattle,(206) 721-3501,Seating 151-250,III, , , , ," 
"
-122.34245513903,47.6603493088486,9484,359488,0,350,Tutta Bella Neapolitan Pizzeria (Kc489),Tutta Bella Neapolitan Pizzeria (Kc489),4918 RAINIER AVE S,98118,Seattle,(206) 722-6400,Mobile Food Unit,III, , , , ," 
"
-122.323131999863,47.5667629989303,9485,359489,0,350,Tuxedos & Tennis Shoes Catering Inc,Dsquared Hospitality Co,4101 AIRPORT WAY S,98108,Seattle,(206) 932-1059,Caterer,III, , , , ," 
"
-122.181483366272,47.7014011934228,9486,359490,0,350,Twelve Baskets Catering,Twelve Baskets Catering,11251 120TH AVE NE STE 110,98033,Kirkland,(425) 576-1000,Caterer,III, , , , ," 
"
-122.330614641672,47.6045269404069,9487,359491,0,350,Twice Burger,Twice Burger,701 5TH AVE 112B,98104,Seattle,(425) 220-2542,Seating 0-12,III, , , , ," 
"
-122.299407185961,47.6081877170528,9488,359492,0,350,Twilight Exit,Twilight Exit,2514 E CHERRY ST,98122,Seattle,(206) 240-4700,Seating 51-150,III, , , , ," 
"
-122.278202020487,47.5516518890498,9489,359493,0,350,Twilight On Rainier,Twilight On Rainier,5609 RAINIER AVE S,98118,Seattle,(206) 235-0596,Seating 13-50,III, , , , ," 
"
-121.985920510509,47.4725871390301,9490,359494,0,350,Twin Cedars Winery - Tasting Room/Variance,Twin Cedars Winery - Tasting Room,26504 SE 146TH ST,98027,Issaquah,(425) 392-0453,Limited Food Services,, , , , ," 
"
-121.986939711385,47.7387517940678,9491,359495,0,350,Twin Dragon Chinese Restaurant,Twin Dragon Chinese Restaurant,15321 MAIN ST NE STE 205,98019,Duvall,,Seating 51-150,III, , , , ," 
"
-121.714745382801,47.4736246302294,9492,359496,0,350,Twin Falls Middle School/Snoqualmie Valley School District,Twin Falls Middle School,46910 SE MIDDLE FORK RD,98045,North Bend,,School Lunch Program,II, , , , ," 
"
-122.391900140196,47.3157088683131,9493,359497,0,350,Twin Lakes Chevron,Twin Lakes Chevron Gas,4612 SW 320TH ST,98023,Federal Way,(253) 838-9593,Grocery Store-no seating,I, , , , ," 
"
-122.363630485377,47.30052797417,9494,359498,0,350,Twin Lakes Dairy Queen,Twin Lakes Dairy Queen,2305 SW 336TH ST,98023,Federal Way,(253) 927-1066,Seating 51-150,III,PR0004978,TWIN LAKES DAIRY QUEEN,DAIRY QUEEN,Y,"2305 SW 336TH ST
"
-122.38824226791,47.3159745678248,9495,359499,0,350,Twin Lakes Elementary School,Twin Lakes Elementary School,4400 SW 320TH ST,98023,Federal Way,,School Lunch Program,II, , , , ," 
"
-122.379071443485,47.3128263063705,9496,359500,0,350,Twin Lakes Golf & Country,Twin Lakes Golf & Country,3583 SW 320TH ST,98023,Federal Way,(253) 838-0432,Seating > 250,III, , , , ," 
"
-122.375113956215,47.3142938824011,9497,359501,0,350,Twin Lakes Grocery,Twin Lakes Grocery,3420 SW 320TH ST,98023,Federal Way,(253) 205-7282,Grocery Store-no seating,I, , , , ," 
"
-122.361682722246,47.3008544623234,9498,359502,0,350,Twin Lakes Subway,Twin Lakes Subway,2148 SW 336TH ST,98023,Federal Way,(253) 838-9348,Seating 13-50,III,PR0014415,TWIN LAKES SUBWAY,SUBWAY,Y,"2148 SW 336TH ST
"
-122.260136399513,47.4420476688231,9499,359503,0,350,Twin Peaks,Twin Peaks,17920 SOUTHCENTER PKWY,98188,Tukwila,(256) 246-7610,Seating > 250,III, , , , ," 
"
-121.715390990522,47.4682415787607,9500,359504,0,350,Twin Peaks Food And Gas,Twin Peaks Food And Gas,14500 468TH AVE SE,98045,North Bend,(425) 888-3431,Seating 0-12,III, , , , ," 
"
-121.786733899271,47.4950794289023,9501,359505,0,350,Twin Peaks Pub,Twin Peaks Pub,129 W NORTH BEND WAY,98045,North Bend,(425) 444-5080,Seating 13-50,III, , , , ," 
"
-122.364359998867,47.6761599986936,9502,359506,0,350,Twist Catering Company,Twist Catering Company,4634 E MARGINAL WAY E120,98134,Seattle,(509) 475-4542,Caterer,III, , , , ," 
"
-122.171318260595,47.7534344051142,9503,359507,0,350,Twisted Cafe,Twisted Cafe,12631 NE WOODINVILLE DR,98072,Woodinville,(206) 550-8734,Seating 13-50,III, , , , ," 
"
-122.337401021684,47.6101827991715,9504,359508,0,350,Twitter Cafe  ( For Internal Employee Use Only),Twitter Café,1501 4TH AVE STE 1900,98101,Seattle,(206) 682-0107,Seating 51-150,III, , , , ," 
"
-122.301488529264,47.6200604492145,9505,359509,0,350,Two Doors Down,Two Doors Down,2332 E MADISON ST,98112,Seattle,(206) 353-3853,Seating 13-50,III, , , , ," 
"
-122.312525106489,47.6215332759493,9506,359510,0,350,Two Fingers Worth Llc Dba Smith,Two Fingers Worth Llc Dba Smith,332 15TH AVE E,98112,Seattle,(253) 240-9143,Seating 51-150,III, , , , ," 
"
-122.304941491641,47.5840099688442,9507,359511,0,350,Two Schools,Two Schools,2100 S WALKER ST,98144,Seattle,(206) 709-3800,Non-Profit Institution,II, , , , ," 
"
-122.158177413663,47.5732077990136,9508,359512,0,350,Tyee Middle School,Tyee Middle School,13630 SE ALLEN RD,98006,Bellevue,(425) 456-4507,School Lunch Program,II, , , , ," 
"
-122.278892635108,47.4353163248404,9509,359513,0,350,Tyee Senior High School,Tyee High School,4424 S 188TH ST,98188,Seattle,,School Lunch Program,II, , , , ," 
"
-122.354755468257,47.6234327289196,9510,359514,0,350,Tyger Tyger,Tyger Tyger,114 REPUBLICAN ST,98109,Seattle,(323) 459-1696,Seating 51-150,III, , , , ," 
"
-122.335939998567,47.6071789988768,9511,359515,0,350,Tyly Gifts And Snack Corner,Tyly Gifts And Snack Corner,1201 3RD AVE STE #380,98101,Seattle,(206) 859-1251,Grocery Store-no seating,I, , , , ," 
"
-122.340319998108,47.6175099993916,9512,359516,0,350,Tyranno Llc Dba Happy Lemon,Tyranno Llc Dba Happy Lemon,2245 8TH AVE R1 1A,98121,Seattle,(425) 677-4162,Seating 51-150,III, , , , ," 
"
-122.355445495803,47.5186578037011,9513,359517,0,350,Tyty Market,Tyty Market,9417 16TH AVE SW,98106,Seattle,,Grocery Store-no seating,I, , , , ," 
"
-122.364581615815,47.6489843581866,9514,359518,0,350,U- Falcon - Student Union Bldg,Sodexo@Seattlepacific U,3307 3RD AVE W,98119,Seattle,(206) 281-2597,Seating 51-150,III, , , , ," 
"
-122.312992491395,47.657216565944,9515,359519,0,350,U Dupbop,U Dupbop,4124 UNIVERSITY WAY NE,98105,Seattle,(206) 632-6975,Seating 13-50,III, , , , ," 
"
-122.316533010068,47.6158755491693,9516,359520,0,350,U: Don Llc,U: Don Llc,1640 12TH AVE,98122,Seattle,(206) 466-1471,Seating 0-12,III, , , , ," 
"
-122.313536766504,47.6618262671066,9517,359521,0,350,U:Don Fresh,U:Don Fresh,4515 UNIVERSITY WAY NE,98105,Seattle,(213) 944-0781,Seating 13-50,III, , , , ," 
"
-122.33357747038,47.5921744360732,9518,359522,0,350,U310 Vending,T-Mobile Park,151 S ROYAL BROUGHAM WAY,98134,Seattle,,Seating 0-12,I, , , , ," 
"
-122.33357747038,47.5921744360732,9519,359523,0,350,U316 Juma,T-Mobile Park,151 S ROYAL BROUGHAM WAY,98134,Seattle,,Seating 0-12,I, , , , ," 
"
-122.33357747038,47.5921744360732,9520,359524,0,350,U319 Nacho Portable,T-Mobile Park,151 S ROYAL BROUGHAM WAY,98134,Seattle,,Mobile Food Unit,III, , , , ," 
"
-122.33357747038,47.5921744360732,9521,359525,0,350,U333 Cheesesteak Portable,T-Mobile Park,151 S ROYAL BROUGHAM WAY,98134,Seattle,,Mobile Food Unit,III, , , , ," 
"
-122.33357747038,47.5921744360732,9522,359526,0,350,U340 Sausage Portable,T-Mobile Park,151 S ROYAL BROUGHAM WAY,98134,Seattle,,Mobile Food Unit,I, , , , ," 
"
-122.33357747038,47.5921744360732,9523,359527,0,350,U347 Hot Dog,T-Mobile Park,151 S ROYAL BROUGHAM WAY,98134,Seattle,,Seating 0-12,III, , , , ," 
"
-122.33357747038,47.5921744360732,9524,359528,0,350,U349 Trident Deck Bar,T-Mobile Park,151 S ROYAL BROUGHAM WAY,98134,Seattle,,Seating 0-12,I, , , , ," 
"
-122.34484321186,47.6838266289421,9525,359529,0,350,Uber,Uber,7517 AURORA AVE N,98103,Seattle,(206) 782-2337,Seating 13-50,I, , , , ," 
"
-122.144920673744,47.6310358409731,9526,359530,0,350,Udupi Cafe,Udupi Cafe & Curry Club,14625 NE 24TH ST #3,98007,Bellevue,(425) 463-7808,Seating 51-150,III, , , , ," 
"
-122.313942025458,47.6596381096114,9527,359531,0,350,Ugly Mug Cafe,Ugly Mug Cafe,1309 NE 43RD ST,98105,Seattle,(213) 500-3250,Seating 13-50,III, , , , ," 
"
-122.340787830169,47.608638363112,9528,359532,0,350,Uli' S Famous Sausage,Uli' S Famous Sausage,1511 PIKE PL,98101,Seattle,,Seating 13-50,III, , , , ," 
"
-122.14432891129,47.6864362892683,9529,359533,0,350,Ultimate Baker Kitchen,Ultimate Baker Kitchen,14676 NE 95TH ST BLD 11,98052,Redmond,(425) 999-7277,Bakery-no seating,II, , , , ," 
"
-122.280751806752,47.4565587021535,9530,359534,0,350,Ulysses Restaurant,Ulysses Restaurant,16360 42ND AVE S,98188,Seattle,,Seating 13-50,III, , , , ," 
"
-122.340204472272,47.6086568324403,9531,359535,0,350,Umai Sushi & Teriyaki,Umai Sushi & Teriyaki,91 PIKE ST,98101,Seattle,(206) 624-2511,Seating 0-12,III, , , , ," 
"
-122.263295430223,47.5204384193717,9532,359536,0,350,Umami Kushi Llc,Umami Kushi Llc,9099 SEWARD PARK AVE S,98118,Seattle,(206) 265-1923,Seating 0-12,III, , , , ," 
"
-122.035284071886,47.5285934389992,9533,359537,0,350,Umi Cafe,Umi Cafe,80 SE BUSH ST,98027,Issaquah,(425) 777-1958,Seating 13-50,III, , , , ," 
"
-122.345967318936,47.6133906123858,9534,359538,0,350,Umi Sake House,Umi Sake House,2230 1ST AVE,98121,Seattle,(206) 269-0621,Seating 151-250,III, , , , ," 
"
-122.376530533442,47.6814553229085,9535,359539,0,350,Un Bien,Un Bien,7302 1/2 15TH AVE NW,98117,Seattle,(206) 919-7780,Seating 0-12,III, , , , ," 
"
-121.791710499905,47.4883677791572,9536,359540,0,350,Un Pho Gettable,Un Pho Gettable,458 SW MOUNT SI BL B5,98045,North Bend,(425) 829-7317,Seating 13-50,III, , , , ," 
"
-122.31511354103,47.5263167288935,9537,359541,0,350,Uncle Eddie'S,Uncle Eddie'S,8601 14TH AVE S,98108,Seattle,(206) 579-3989,Seating 13-50,III, , , , ," 
"
-122.276974340909,47.6681338092798,9538,359542,0,350,Uncle Lee'S Kitchen,Uncle Lee'S Kitchen,5408 SAND POINT WAY NE,98105,Seattle,(425) 260-7914,Seating 13-50,III, , , , ," 
"
-122.207022308922,47.4788478879472,9539,359543,0,350,Uncle Mo'S Snappy Inn Llc,Uncle Mo'S Snappy Inn Llc,321 WILLIAMS AVE S,98057,Renton,(206) 446-8193,Seating 13-50,III, , , , ," 
"
-122.334523998545,47.601023049213,9540,359544,0,350,Underbelly,Underbelly,119 1ST AVE S # LL2,98104,Seattle,(714) 494-5762,Seating 51-150,III, , , , ," 
"
-122.349764629397,47.6595316586326,9541,359545,0,350,Uneeda Burger,Uneeda Burger,4302 FREMONT AVE N,98103,Seattle,(206) 271-9889,Seating 13-50,III, , , , ," 
"
-122.258040001275,47.459109998844,9542,359546,0,350,Unicone Crepes Kiosk,Unicone Crepes Kiosk,2800 SOUTHCENTER MALL K0738,98188,Tukwila,(206) 877-2020,Seating 0-12,II, , , , ," 
"
-122.317572178899,47.6142949888071,9543,359547,0,350,Unicorn Bar & Restaurant,Unicorn Bar & Restaurant,1118 E PIKE ST,98122,Seattle,(206) 713-0989,Seating 51-150,III, , , , ," 
"
-122.352407649921,47.5143510189725,9544,359548,0,350,Unified Brewing Co.,Unified Brewing Co.,9832 14TH AVE SW,98106,Seattle,(206) 419-9512,Seating 13-50,I, , , , ," 
"
-122.31891000127,47.6126999986397,9545,359549,0,350,Union,Union,1009 E UNION ST STE C,98122,Seattle,(206) 328-1318,Seating 51-150,III, , , , ," 
"
-122.045135999378,47.3920299988597,9546,359550,0,350,Union 76,Union 76,23324 MAPLEY VALLEY BLK DIAMOND RD SE,98038,Maple Valley,,Seating 0-12,I, , , , ," 
"
-122.346717438145,47.7772833010772,9547,359551,0,350,Union 76 Shoreline,Union 76 Shoreline,20409 AURORA AVE N,98133,Shoreline,(206) 542-1250,Seating 0-12,III, , , , ," 
"
-122.334568901433,47.6233372890504,9548,359552,0,350,Union Cafe @ Amazon,Union Cafe @ Amazon,501 FAIRVIEW AVE N,98109,Seattle,(206) 940-2991,Seating 51-150,III, , , , ," 
"
-122.30100400111,47.6127309987581,9549,359553,0,350,Union Coffee,Union Coffee,2407 E UNION ST STE B,98122,Seattle,(706) 631-4474,Seating 0-12,II, , , , ," 
"
-122.335763988711,47.6086616704106,9550,359554,0,350,Union Deli,Union Deli,1325 4TH AVE,98101,Seattle,(206) 622-6578,Seating 13-50,III, , , , ," 
"
-122.294866331198,47.4897485579788,9551,359555,0,350,Union Gospel Riverton Place,Union Gospel Riverton Place,3020 S 128TH ST,98168,Seattle,(206) 242-5585,Non-Profit Institution,III, , , , ," 
"
-122.304738027979,47.6125920207985,9552,359556,0,350,Union Market,Union Market,996 21ST AVE,98122,Seattle,,Seating 0-12,III, , , , ," 
"
-122.276199780869,47.5235285392255,9553,359557,0,350,Union N,Union N,8824 RENTON AVE S unit B,98118,Seattle,(206) 375-9061,Seating 0-12,III, , , , ," 
"
-122.336672941803,47.6518373088501,9554,359558,0,350,Union Saloon,Union Saloon,3645 WALLINGFORD AVE N,98103,Seattle,(206) 734-5444,Seating 13-50,III, , , , ," 
"
-122.327166800532,47.5989996688956,9555,359559,0,350,Union Station Market,Union Station Market,509 S JACKSON ST,98104,Seattle,(206) 428-8777,Seating 0-12,III, , , , ," 
"
-122.270231335439,47.5301683633883,9556,359560,0,350,Union Store,Union Store,8131 RAINIER AVE S,98118,Seattle,(206) 568-8689,Grocery Store-no seating,I, , , , ," 
"
-122.297887000389,47.4401649986951,9557,359561,0,350,United Club Sea,Sodexo @ United Club Sea,SEATAC CONCOURSE A,98158,Seattle,(866) 372-3035,Seating 151-250,III, , , , ," 
"
-122.106931021109,47.3582652029304,9558,359562,0,350,United Pacific #1525,United Pacific #1525,17624 SE 272ND ST,98042,Covington,(602) 470-7618,Seating 0-12,III, , , , ," 
"
-122.329078340987,47.4447218005189,9559,359563,0,350,United Pacific #1991,United Pacific #1991,17700 AMBAUM BL SW,98148,Seattle,(602) 470-7618,Seating 0-12,III, , , , ," 
"
-122.131918521246,47.6167096224201,9560,359564,0,350,United Pacific #5477,United Pacific #5477,15615 NE 8TH ST,98008,Bellevue,(925) 884-0800,Seating 0-12,III, , , , ," 
"
-122.22740353048,47.6352910407437,9561,359565,0,350,United Pacific #5478,United Pacific #5478,2724 84TH AVE NE,98004,Bellevue,(925) 884-0800,Seating 0-12,III, , , , ," 
"
-122.333446407107,47.4601111007487,9562,359566,0,350,United Pacific #5480,United Pacific #5480,15846 1ST AVE S,98148,Seattle,(310) 323-3992,Grocery Store-no seating,I, , , , ," 
"
-122.30012699749,47.314670765742,9563,359567,0,350,United Pacific #5483,United Pacific #5483,2535 S 320TH ST,98003,Federal Way,(310) 323-3992,Seating 0-12,III, , , , ," 
"
-122.334215993234,47.2984219454719,9564,359568,0,350,United Pacific #5485,United Pacific #5485,33800 1ST AVE S,98003,Federal Way,(925) 884-0800,Seating 0-12,III, , , , ," 
"
-122.165931114972,47.3872667618403,9565,359569,0,350,United Pacific #5490,United Pacific #5490,13122 SE 240TH ST,98031,Kent,(925) 884-0800,Seating 0-12,III, , , , ," 
"
-122.122704826252,47.357737466724,9566,359570,0,350,United Pacific #5491,United Pacific #5491,16405 SE 272ND ST,98042,Kent,(925) 884-0800,Grocery Store-no seating,I, , , , ," 
"
-122.248899270534,47.411867686751,9567,359571,0,350,United Pacific #5492,United Pacific #5492,21208 68TH AVE S,98032,Kent,(925) 884-0800,Seating 0-12,III, , , , ," 
"
-122.181079808258,47.679520914861,9568,359572,0,350,United Pacific #5494,United Pacific #5494,11848 NE 85TH ST,98033,Kirkland,(925) 884-0800,Grocery Store-no seating,I, , , , ," 
"
-122.204263058898,47.4624126151684,9569,359573,0,350,United Pacific #5508,United Pacific #5508,2022 S PUGET DR,98055,Renton,(310) 323-3992,Seating 0-12,III, , , , ," 
"
-122.152209371274,47.7548584334952,9570,359574,0,350,United Pacific #5535,United Pacific #5535,14002 NE 175TH ST,98072,Woodinville,(925) 884-0800,Grocery Store-no seating,I, , , , ," 
"
-122.225766626168,47.3018867168982,9571,359575,0,350,United Pacific #5928,United Pacific #5928,601 AUBURN WAY S,98002,Auburn,(206) 782-4930,Seating 0-12,III, , , , ," 
"
-122.271364561178,47.3429608830636,9572,359576,0,350,United Pacific #7960,United Pacific #7960,5011 S 288TH ST,98001,Auburn,(310) 323-3992,Seating 0-12,III, , , , ," 
"
-122.310512873004,47.6628273393106,9573,359577,0,350,Univ. Christ. Union Women,Univ. Christ. Union Women,4554 16TH AVE NE,98105,Seattle,(206) 295-8599,Non-Profit Institution,III, , , , ," 
"
-122.318034499579,47.6610639447093,9574,359578,0,350,University Chevron,University Chevron,4359 ROOSEVELT WAY NE,98105,Seattle,(206) 633-3363,Seating 0-12,III, , , , ," 
"
-122.324981728182,47.6097034332328,9575,359579,0,350,University Club,University Club,1004 BOREN AVE,98104,Seattle,(206) 622-1132,Non-Profit Institution,III, , , , ," 
"
-122.31746805099,47.6577891091356,9576,359580,0,350,University Inn,University Inn,4140 ROOSEVELT WAY NE,98105,Seattle,,Seating 13-50,I, , , , ," 
"
-122.300390390591,47.6869831096685,9577,359581,0,350,University Prep Academy,University Prep Academy,8000 25TH AVE NE,98115,Seattle,(206) 525-2714,Non-Profit Institution,III, , , , ," 
"
-122.300390390566,47.6869831087692,9578,359582,0,350,University Prep Concession Stand,University Prep - Concession Stand,8000 25th AVE NE,98115,Seattle,(206) 823-1103,Seating 0-12,I, , , , ," 
"
-122.311638278599,47.6626033977217,9579,359583,0,350,University Presbyterian Church,University Presbyterian Church,4540 15TH AVE NE,98105,Seattle,(206) 524-7300,Non-Profit Institution,III, , , , ," 
"
-122.29952815071,47.6658588754792,9580,359584,0,350,University Silver Cloud Inn,University Silver Cloud Inn,5036 25TH AVE NE,98105,Seattle,(425) 637-9800,Seating 51-150,III, , , , ," 
"
-122.31290605623,47.6571865293541,9581,359585,0,350,University Teriyaki & Bakery,University Teriyaki & Bakery,4108 UNIVERSITY WAY NE,98105,Seattle,(206) 632-5688,Seating 51-150,III, , , , ," 
"
-122.300161579598,47.6667407288311,9582,359586,0,350,University Village 76,University Village 76,5100 25th AVE NE,98105,Seattle,(415) 720-7863,Seating 0-12,III, , , , ," 
"
-122.381452223044,47.5891302788566,9583,359587,0,350,Unwind Cafe,Unwind Cafe,1619 HARBOR AVE SW,98126,Seattle,(206) 953-1507,Seating 0-12,III, , , , ," 
"
-122.262933917674,47.7586801408003,9584,359588,0,350,Uplake Grocery & Deli,Uplake Grocery & Deli,6016 NE BOTHELL WAY #L,98028,Kenmore,(206) 949-0742,Grocery Store-no seating,I, , , , ," 
"
-122.35458006068,47.6225037388407,9585,359589,0,350,Upper Concourse E Center Ice Bar,Arena At Seattle Center,334 1ST AVE N,98109,Seattle,(206) 437-1240,Seating 0-12,I, , , , ," 
"
-122.35458006068,47.6225037388407,9586,359590,0,350,Upper Concourse Marketplace 1,Arena At Seattle Center,334 1ST AVE N,98109,Seattle,(206) 437-1240,Seating 0-12,III, , , , ," 
"
-122.35458006068,47.6225037388407,9587,359591,0,350,Upper Concourse Marketplace 2,Arena At Seattle Center,334 1ST AVE N,98109,Seattle,(206) 437-1240,Seating 0-12,III, , , , ," 
"
-122.35458006068,47.6225037388407,9588,359592,0,350,Upper Concourse Marketplace 3,Arena At Seattle Center,334 1ST AVE N,98109,Seattle,(206) 437-1240,Grocery Store-no seating,I, , , , ," 
"
-122.35458006068,47.6225037388407,9589,359593,0,350,Upper Concourse Marketplace 4,Arena At Seattle Center,334 1ST AVE N,98109,Seattle,(206) 437-1240,Seating 0-12,III, , , , ," 
"
-122.35458006068,47.6225037388407,9590,359594,0,350,Upper Concourse Marketplace 5,Arena At Seattle Center,334 1ST AVE N,98109,Seattle,(206) 437-1240,Seating 0-12,III, , , , ," 
"
-122.35458006068,47.6225037388407,9591,359595,0,350,Upper Concourse Marketplace 6,Arena At Seattle Center,334 1ST AVE N,98109,Seattle,(206) 437-1240,Seating 0-12,III, , , , ," 
"
-122.35458006068,47.6225037388407,9592,359596,0,350,Upper Concourse Ne Comer Bar,Arena At Seattle Center,334 1ST AVE N,98109,Seattle,(206) 437-1240,Seating 0-12,III, , , , ," 
"
-122.35458006068,47.6225037388407,9593,359597,0,350,Upper Concourse Nw Comer Bar,Arena At Seattle Center,334 1ST AVE N,98109,Seattle,(206) 437-1240,Seating 0-12,III, , , , ," 
"
-122.35458006068,47.6225037388407,9594,359598,0,350,Upper Concourse W Center Ice Bar,Arena At Seattle Center,334 1ST AVE N,98109,Seattle,(206) 437-1240,Seating 0-12,I, , , , ," 
"
-122.354951000547,47.6904489988258,9595,359599,0,350,Upper Crust Catering,Upper Crust Catering,8420 GREENWOOD AVE N,98103,Seattle,(206) 783-1826,Caterer,III, , , , ," 
"
-122.356496993578,47.6199597509671,9596,359600,0,350,Uptown China,Uptown China,200 QUEEN ANNE AVE N,98109,Seattle,(206) 275-7710,Seating 51-150,III, , , , ," 
"
-122.363754435277,47.5687045754368,9597,359601,0,350,Uptown Espresso,Uptown Espresso,3845 DELRIDGE WAY SW,98106,Seattle,(206) 391-4150,Seating 13-50,II, , , , ," 
"
-122.355729999093,47.6204299991131,9598,359602,0,350,Uptown Hophouse,Uptown Hophouse,219 1ST AVE N STE 101,98109,Seattle,(206) 715-0118,Seating 51-150,III, , , , ," 
"
-122.318127160358,47.3161060892691,9599,359603,0,350,Uptown Square Early Learning Center,Uptown Square Early Learning Center,1066 S 320TH ST BLDG E,98003,Federal Way,(253) 945-5555,School Lunch Program,II, , , , ," 
"
-122.33611336038,47.6855680648558,9600,359604,0,350,Urban Bakery,Urban Bakery,7850 E GREENLAKE DR N,98103,Seattle,(206) 524-7951,Seating 13-50,III, , , , ," 
"
-122.225708656087,47.3121069540908,9601,359605,0,350,Urban Chops,Urban Chops,512 AUBURN WAY N,98002,Auburn,(206) 771-5856,Seating 13-50,III, , , , ," 
"
-122.338801929735,47.6126253589523,9602,359606,0,350,Urban Coffee House,Urban Coffee House,1900 4TH AVE,98101,Seattle,(206) 420-0222,Seating 0-12,III, , , , ," 
"
-122.211305648161,47.7072214998592,9603,359607,0,350,Urban Coffee Lounge,Urban Coffee Lounge,9744 NE 119TH WAY,98034,Kirkland,,Seating 13-50,II, , , , ," 
"
-122.313475400167,47.6667327994075,9604,359608,0,350,Urban Dinner Market,Urban Dinner Market,5201 UNIVERSITY WAY NE,98105,Seattle,(206) 618-8462,Seating 0-12,III, , , , ," 
"
-122.337153418787,47.6140722566854,9605,359609,0,350,Urban Donburi Kitchen,Urban Donburi Kitchen,600 STEWART ST #102,98101,Seattle,(206) 448-6953,Seating 0-12,III, , , , ," 
"
-122.370996852575,47.6662008587571,9606,359610,0,350,"Urban Family Brewing Co; Llc","Urban Family Brewing Co; Llc",1103 NW 52ND ST,98107,Seattle,(360) 920-5042,Seating 13-50,I, , , , ," 
"
-122.333996853118,47.620456688721,9607,359611,0,350,Urban Gyro,Urban Gyro,230 FAIRVIEW AVE N,98109,Seattle,(206) 888-8518,Seating 13-50,III, , , , ," 
"
-122.317741551637,47.672943609354,9608,359612,0,350,Urban Luxe Cafe,Urban Luxe Cafe,6105 ROOSEVELT WAY NE,98115,Seattle,(206) 245-8438,Seating 13-50,III, , , , ," 
"
-122.301349999561,47.4421779988339,9609,359613,0,350,Urban Market (Baggage Claim),Urban Market (Baggage Claim),17801 INTERNATIONAL BL,98158,Seattle,(206) 717-0805,Grocery Store-no seating,I, , , , ," 
"
-122.299308001113,47.4464129988852,9610,359614,0,350,Urban Market (Concourse D),Urban Market (Concourse D),17801 INTERNATIONAL BL #CD 08,98158,Seattle,(206) 717-0805,Grocery Store-no seating,I, , , , ," 
"
-122.251131761854,47.4573028191069,9611,359615,0,350,Urban Roast,Hotel Interurban,223 ANDOVER PARK E,98188,Tukwila,(425) 503-6352,Seating 0-12,I, , , , ," 
"
-122.337116100633,47.6157566590319,9612,359616,0,350,Urban Sushi Kitchen,Urban Sushi Kitchen,2001 8TH AVE STE 105C,98121,Seattle,(253) 223-9491,Seating 0-12,III, , , , ," 
"
-122.333682936537,47.6133308898056,9613,359617,0,350,Urbane Cafe  @ Hyatt At Olive 8,Urbane Cafe,1635 8TH AVE,98101,Seattle,(206) 624-8909,Seating 0-12,III, , , , ," 
"
-122.320545048363,47.6068259690072,9614,359618,0,350,Url,Url,524 BROADWAY,98122,Seattle,(865) 203-2682,Seating 13-50,III, , , , ," 
"
-122.373018372193,47.6627667644198,9615,359619,0,350,Us Foods Chef'S Store #562,Us Foods Chef'S Store #562,1155 NW BALLARD WAY,98107,Seattle,(503) 342-1197,Grocery Store-no seating,II, , , , ," 
"
-122.305824875542,47.5860513433366,9616,359620,0,350,Us Foods Chef'S Store #583,Us Foods Chef'S Store #583,1901 21ST AVE S,98144,Seattle,(503) 342-1197,Grocery Store-no seating,II, , , , ," 
"
-122.312033998234,47.2940449989839,9617,359621,0,350,Us Foods Chef'Store #556,Us Foods Chef'Store #556,1628 S 344TH ST,98003,Federal Way,,Grocery Store-no seating,II, , , , ," 
"
-122.354805123343,47.5153776363058,9618,359622,0,350,Us Jin Corporation,Us Jin Corporation,1521 SW 98TH ST A,98106,Seattle,(206) 902-8522,Seating 13-50,III, , , , ," 
"
-122.30227999974,47.4436199992972,9619,359623,0,350,Uso Northwest,Uso Northwest,17801 INTERNATIONAL BL,98158,Seattle,(206) 246-1908,Non-Profit Institution,III, , , , ," 
"
-122.009259999323,47.3261049993565,9620,359624,0,350,Uva Furem Winery,Uva Furem Winery,30741 3RD AVE STE 133,98010,Black Diamond,(206) 755-4003,Seating 13-50,III, , , , ," 
"
-122.312898521144,47.6588890890967,9621,359625,0,350,Uw H-Mart  / Meat-Seafood,H-Mart,4216 UNIVERSITY WAY NE,98105,Seattle,(206) 582-9009,Meat/Sea Food,III, , , , ," 
"
