X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE
-122.191189449542,47.7121570204947,224,10001312,36246,695,QFC,QFC,11224 NE 124TH ST,98034
-122.459474351241,47.4481844503639,225,10001313,897933,695,Thriftway,Thriftway,9740 SW BANK RD,98070
-122.203912722096,47.3710846748515,226,10001314,674564,695,Hilaac Halal Market,Hilaac Halal Market,25656 102ND PL SE,98030
-122.375749218761,47.6661222078994,227,10001330,330882,695,Amazon Fresh - Pickup,Amazon Fresh,5100 15TH AVE NW,98107
-122.112631108371,47.6730343574845,228,10001349,97352,695,La SuperMax - Redmond Mart,La SuperMax - Redmond Mart,17024 AVONDALE WAY,98052
-122.127850321817,47.6174440092454,229,10001350,97352,695,A.G.H. Produce,A.G.H. Produce,15920 NE 8TH ST,98008
-122.12720237855,47.6178792084323,230,10001351,101406,695,European Grocery,European Grocery,900 160TH AVE NE,98008
-122.296801289186,47.4151865430491,231,10001603,391412,695,SeaTac International Market& Deli,SeaTac International Market& Deli,20804 INTERNATIONAL BLVD,98198
-122.156182286803,47.5349020455108,232,6005118,0000000,600,Thomas Rouse Road Historical Park,Thomas Rouse Road Historical Park,18501 SE Newport Way,00000
-122.32656332132,47.3039678823443,233,2326,712916,61,Federal Way Municipal Court,Federal Way Municipal Court,33325 8th Ave S,98063
-121.985760477593,47.7403260214282,234,278,1013288,390,Duvall Library,Duvall Lib,15508 Main St NE,98019
-122.166881958117,47.7046189794486,235,6600122,35270,664,Washington Network for Innovative Careers,WANIC,11605 132nd Ave NE,98034
-122.329343299061,47.7148347169678,236,1149,247853,660,Northgate Elementary School,Northgate,11725 1st Ave NE,98125
-122.183367562823,47.7248520978046,237,2206,8621,660,Robert Frost Elementary School,Frost,11801 NE 140th St,98034
-122.181024582816,47.3588954598065,238,6600646,669319,660,Millennium Elementary School,Millennium,11919 SE 270th St,98030
-122.356974616451,47.6864097442498,239,855,12397,664,St. John Catholic School,St. John,120 N 79th St,98103
-122.183727144683,47.505722633023,240,6600369,12184,661,McKnight Middle School,McKnight,1200 Edmonds Ave NE,98056
-122.31635067603,47.6127116224759,241,6600658,441089,662,Seattle Academy - Upper School,Seattle Academy,1201 E Union St,98122
-122.317431583262,47.5094365105297,242,1265,12259,660,Beverly Park Elementary School,Beverly Park,1201 S 104th St,98168
-122.180866566695,47.6734244151186,243,473,8631,662,Lake Washington High School,Lake Washington,12033 NE 80th St,98033
-122.20725026471,47.6569082614582,244,494,35755,360,Woodmark Hotel,Woodmark H,1200 Carillon Pt,98033
-122.129273555658,47.673322651412,245,1624,982335,330,Kaiser Permanente - Redmond at Riverpark,Kaiser Permanente - Redmond at Riverpark,15809 Bear Creek Pkwy,98052
-122.176032020469,47.7419521491638,246,268,110,660,Woodmoor Elementary School,Woodmoor,12225 NE 160th St,98011
-122.056451772539,47.5911422667381,247,660092,12214,66,Station 81,81,2030 212th Ave Se,98075
-121.956663304604,47.7215324158853,248,6005376,0000000,600,Big Rock Ball Fields,Big Rock Ball Fields,28430 NE Big Rock Road,98019
-121.929233963886,47.5234033693153,249,603,0000000,600,Preston Park,Preston Park,308th Ave SE & SE 86th St,98027
-122.283716740072,47.4745969914003,250,3900077,1229448,390,Tukwila Library,Tukwila Library,14380 Tukwila Intl Blvd,98165
-122.338771450412,47.6155376223653,251,903090,933275,903,Pike Place Market Express-Denny Regrade,Pike Place Market Express-Denny Regrade,7th Ave and Lenora St,98121
-122.328740825667,47.6102461847033,252,903091,941236,903,Pike Place Market Express-First Hill,Pike Place Market Express-First Hill,9th Ave and University St,98101
-122.349852365066,47.4817554946475,253,10000035,138,340,Public Health Primary Care at Navos,Public Health Primary Care at Navos,1210 SW 136th St,98166
-122.345428900505,47.5003572869618,254,10000040,12265,330,HealthPoint Evergreen Campus,HealthPoint Evergreen Campus,830 SW 116th St,98146
-122.218770737536,47.3309934058781,255,10000041,687011,330,HealthPoint at Valley Cities Auburn,HealthPoint at Valley Cities Auburn,2704 I St NE,98002
-122.222376155558,47.3170920290028,256,10000042,707622,330,HealthPoint Auburn North,HealthPoint Auburn North,923 Auburn Way N,98002
-121.987880430076,47.7394247117198,257,9010009,896071,901,Duvall Police Department/Depot Park Ballot Drop Box,Duvall P.D. / Depot Park (125),26225 NE Burhen Way,98019
-122.156403391392,47.4177358238445,258,6005389,0000000,600,Soos Creek 140th Open Space,Soos Creek 140th Open Space,140th Ave SE and SE 206th St,98042
-122.031591350585,47.467741205453,259,6004880,0000000,600,Log Cabin Reach Natural Area,Log Cabin Reach Natural Area,14925 Cedar Grove Road SE,98027
-121.87570126887,47.5270896693141,260,650072,194417,65,Snoqualmie Police Department,Snoqualmie PD,34825 SE Douglas St,98065
-122.305721931938,47.6127042694768,261,902059,0000000,902,20/20 Cycle,20/20 Cycle,2020 E Union St,98122
-122.345541016778,47.6741849419807,262,2204,0000000,600,Green Lake Park West,Green Lake Park West,N 63rd St & West Green Lake Way N,98103
-122.292134122968,47.7076382381542,263,6007240,0000000,600,Nathan Hale Playfield,Nathan Hale Playfield,10750 30th Ave NE,98125
-122.16110092335,47.5755129736386,264,187,860539,600,Sunset Ravine Open Space,Sunset Ravine Park,135th Ave SE,98006
-122.14363392592,47.6484377724939,265,660038,104485,66,Station 12,12,4211 148th Ave NE,98007
-122.396542849394,47.5662797598431,266,991,466141,660,Genesee Hill Elementary School,Genesee Hill,5013 SW Dakota St,98116
-122.188498480998,47.5648483394211,267,6002628,0000000,600,Newcastle Beach Park,Newcastle Beach Park,212th Ave SE and SE 13th Pl,00000
-122.148958180173,47.5567711572789,268,6005044,0000000,600,Somerset East Open Space,Somerset East Open Space,212th Ave SE and SE 13th Pl,00000
-122.190441659892,47.5138979233933,269,705,0000000,600,Kennydale Lions Park,Kennydale Lions Park,Aberdeen Ave NE & NE 24th St,98056
-122.204434422034,47.5042328325968,270,694,743169,600,Gene Coulon Memorial Beach Park,Gene Coulon Memorial Beach Park,Lake Washington Blvd N,98056
-122.038880657554,47.4009455676686,271,531,0000000,600,Rafter Park,Rafter Park,Cedar River,98038
-122.18656903165,47.4594608095664,272,10000594,,800,Jehovah's Witness Kingdom Hall,Jehovah's Witness Kingdom Hall,16011 116TH AVE SE,98055
-121.98751510885,47.203619781296,273,9010010,394666,901,Enumclaw Library Ballot Drop Box,Enumclaw Library (130),1700 1st St,98022
-121.893794323685,47.5686485398767,274,9010011,90309,901,Fall City Library Ballot Drop Box,Fall City Library (150),33415 SE 42nd PL,98024
-122.326560007632,47.3039696641122,275,9010012,712916,901,Federal Way City Hall Ballot Drop Box,Federal Way City Hall (160),33325 8th Ave S,98003
-122.034201936401,47.5303494370437,276,9010013,571758,901,Issaquah City Hall Ballot Drop Box,Issaquah City Hall (220),130 E Sunset Way,98027
-122.312725265869,47.6565224166888,277,9010034,13965,901,UW Campus-Schmitz Hall Ballot Drop Box,University of Washington Campus (500),1410 NE Campus Pkwy,98195
-122.376062250593,47.5481560880748,278,9010037,761778,901,High Point Library Ballot Drop Box,High Point Library (190),3411 SW Raymond St,98126
-122.321355897776,47.6168980562345,279,9010038,836506,901,Seattle Central College Ballot Drop Box,Seattle Central College (430),1701 Broadway,98122
-122.198360315112,47.7293126695348,280,570073,171868,570,Korean Covenant Church P&R,Korean Covenant Church P&R,14220 Juanita Woodinville Way NE,98034
-122.231663189973,47.5885669270077,281,570078,905663,570,Mercer Island P&R,Mercer Island P&R,8000 N Mercer Way,98040
-122.212267311952,47.2460626850628,282,570082,895665,570,Sunset Park,Sunset Park,1306 69th St SE,98092
-121.766951436202,47.4802127988155,283,596,12129,660,Opstad Elementary School,Opstad,1345 Stilson Ave SE,98045
-122.249380549335,47.7605160091065,284,9010014,149128,901,Kenmore City Hall Ballot Drop Box,Kenmore City Hall (230),18120 68th Ave NE,98028
-122.035941327573,47.6262114763221,285,660093,12215,66,Station 82,82,1851 228th Ave NE,98074
-122.238582149858,47.7088548404775,286,660156,166161,66,Station 25,25,12033 76th Pl NE,98034
-122.101673816248,47.3169892490584,287,660127,12,66,Station 92,92,31709 Kent Black Diamond Rd SE,98092
-122.312566950071,47.6544885430992,288,650069,1135638,65,UW Police Department,UW PD,3939 15th Ave NE,98105
-122.321530494383,47.6429772151932,289,650070,419120,65,WSP District 2 Seattle North Detachment,WSP District 2 Seattle N Detatch,811 E Roanoke,98102
-122.344359287586,47.6086823228122,290,6300006,448265,630,"Piers 62,63","Piers 62,63",Alaskan Way,98101
-122.311130688494,47.6074107519021,291,3300022,435003,330,Swedish Cherry Hill Campus,Swedish Cherry Hill Campus,500 17th Ave,98122
-122.200976730888,47.6032080545658,292,660001,103850,66,Station 1,1,766 Bellevue Way SE,98004
-122.142254819406,47.5851089177667,293,660002,95318,66,Station 2,2,2802 148th Ave SE,98007
-122.044089104315,47.5322294577566,294,660086,2403,66,HQ,HQ,175 Newport Way NW,98027
-122.34461861737,47.6160967824624,295,660140,834189,66,Station 2,2,2334 4th Ave,98121
-122.339209372893,47.6037318257808,296,660141,835907,66,Station 5,5,925 Alaska Way,98104
-122.215308334089,47.4658927406366,297,672,0000000,600,Lake Street Park,Lake Street Park,Lake Ave S & S 15th St,98055
-122.060902011175,47.557582230382,298,359,0000000,600,Lake Sammamish State Park,Lake Sammamish State Park,NW Sammamish Rd and 17th Ave NW,98027
-122.057630220469,47.7125483796042,299,6002619,0000000,600,Redmond Watershed Addition Park,Redmond Watershed Addition Park,NE 133rd St and 211th Pl NE,98072
-122.110831288704,47.6572414123332,300,1999,0000000,600,Marymoor Park,Marymoor Park,W Lake Sammamish Pkwy  NE & NE Marymoor Way,98052
-122.032660858741,47.3950316999298,301,6002764,0000000,600,Dorre Don Reach Natural Areal,Dorre Don Reach Natural Area,23184 SE 230th Pl,98038
-121.962972687157,47.1943481831851,302,6002848,853472,600,Enumclaw Exposition Center,Enumclaw Exposition Center,45224 284th Ave SE,98022
-121.94049389987,47.2782330730402,303,6002839,0000000,600,Hyde Lake Park,Hyde Lake Park,304th Ave SE and 355th St,98022
-121.878855535638,47.5391226794943,304,6005380,194502,600,Curtis Park,Curtis Park,6907 Silent Creek Ave SE,98065
-122.183039894782,47.6904852668292,305,489,0000000,600,Spinney Homestead Park,Spinney Homestead Park,119th Ave NE,00000
-122.023979153505,47.2780948609615,306,42,0000000,600,Flaming Geyser State Park,Flaming Geyser State Park,SE Flaming Geyser Rd,00000
-121.96313028886,47.2953401786586,307,6002830,0000000,600,Hanging Gardens Site,Hanging Gardens Site,SE Park St & Boalch Ave SE,00000
-121.347830064901,47.7123838900123,308,1382,0000000,600,Skykomish Park,Skykomish Park,NE Stevens Pass Hwy,98288
-122.367832177305,47.4968977309894,309,1202,751398,600,Shorewood Park,Shorewood Park,28th Ave SW,98146
-122.364706355743,47.5550885702612,310,6007069,0000000,600,Puget Boulevard Commons,Puget Boulevard Commons,26th Ave SW and SW Brandon St,98106
-122.358866009236,47.5520537349698,311,6007190,0000000,600,Puget Creek Greenspace,Puget Creek Greenspace,SW Brandon St. and 19th Ave SW,98106
-122.327555803906,47.6269256826667,312,6006948,0000000,600,Bellevue Place,Bellevue Place,Bellevue Pl E and Bellevue Ave E,98102
-122.327767443217,47.7410089487907,313,660152,17320,66,Station 65,65,145 NE 155th St,98155
-122.233081785005,47.5827539781025,314,660009,192484,66,Station 91,91,3030 78th Ave SE,98040
-122.334781076908,47.7029367085007,315,650064,263516,65,Seattle Police North Precinct,SPD North Precinct,10049 College Way N,98133
-122.344982445364,47.5143191356706,316,3400007,994352,340,White Center Public Health Center,White Center Public Health Center,9934 8th Ave SW,98106
-122.336986696751,47.6116807997968,317,5200002,0000000,520,Westlake Customer Stop,Metro Customer Stop,Westlake Station,98101
-122.162231971299,47.752905801827,318,650076,81913,65,Woodinville Police Department,Woodinville PD,17301 133rd Ave NE,98072
-122.338330036502,47.6078245795206,319,5300001,831991,530,WAMU Financial Center,WAMU Financial Center,1301 2nd Ave,98101
-121.857159298561,47.5307779408706,320,6005078,862948,600,Fisher Creek Park,Fisher Creek Park,7805 Fisher Ave SE,98065
-121.878490022507,47.5346299160256,321,6005174,0000000,600,Cottonwood Natural Area,Cottonwood Natural Area,7413 Cottonwood Dr SE,98065
-122.520694287969,47.40581265457,322,6002464,0000000,600,Lisabeula Park,Lisabeula Park,720 29th Ave,00000
-122.372908253019,47.3069292125481,323,325,0000000,600,Olympic View Park,Olympic View Park,32nd Ave SW & Sw 329th St,00000
-122.381393692204,47.6937057786195,324,6007086,0000000,600,Crown Hill Glen,Crown Hill Glen,8735 19th Ave NW,98117
-122.233198143449,47.2967155965688,325,9,0000000,600,GSA Ballfield Park,GSA Park,15th St SW & C St SW,98002
-122.121212199785,47.4380298984929,326,6002804,0000000,600,Lake Youngs Trailhead,Lake Youngs Trailhead,SE 184th St & Old Petrovitsky Rd,98058
-122.194757500352,47.6208734620941,327,6006899,0000000,600,Ashwood Playfield,Ashwood Playfield,10820 NE 10th St,98004
-122.055998736185,47.2838360586688,328,72,863883,600,Whitney Bridge Park,Whitney Bridge Park,SE Green Valley Rd,98092
-121.369170004939,47.4752849215267,329,6002785,0000000,600,Alpine Lakes Wilderness,Alpine Lakes Wilderness,436th Ave SE and SE 114th St,00000
-122.364117411322,47.5633195718207,330,2714,473531,600,Delridge Community Center,Delridge Community Center,4501 Delridge Way SW,98106
-122.384757402869,47.5826948174291,331,1004,461611,390,West Seattle Library,West Seattle Lib,2306 42nd Ave SW,98116
-122.36212880595,47.7785553460999,332,1593,0000000,690,Firdale Village,Firdale Village,3rd Ave NW & NW 205th St,98020
-122.345578637253,47.7190243218068,333,1501,255625,360,Black Angus Motor Inn,Black Angus Motor Inn,12245 Aurora Ave N,98133
-122.216399405159,47.3701146800969,334,376,660558,120,Hillcrest Burial Park Cemetery,Hillcrest Burial Cemetery,1005 Reiten Rd,98030
-122.143746772045,47.5352406095774,335,1932,568622,300,Golf Club at Newcastle,GC at Newcastle,15401 SE Newcastle Coal Creek,98059
-122.217479120551,47.4850211051506,336,671,0000000,600,Kiwanis Bicentennial Air Park,Kiwanis Bicentennial Air Park,Rainier Ave N & Airport Way,98057
-122.059746326673,47.597810081107,337,6005096,0000000,600,Ebright Creek Park,Ebright Creek Park,212th Ave SE and SE 13th Pl,98075
-122.330855013163,47.6159737277353,338,1710,839318,60,Metropolitan Park Bldg,Metropolitan Park Bldg,Boren Ave & Olive Way,98101
-122.348826040314,47.6500874311673,339,2315,915445,600,A. B. Ernst Park,A B Ernst Park,723 N 35th St,98103
-122.319877988756,47.6414975294297,340,902014,774395,902,Branford Bike,Branford Bike,2404 10th Ave E,98102
-122.246510883583,47.2991784218542,341,902029,711490,902,Oshmans Bicycle,Oshmans Bicycle,1101 Supermall Way SW,98001
-121.923017251885,47.6444862206405,342,270,0000000,600,MacDonald Memorial Park,MacDonald Memorial Park,NE 40th St & Tolt Ave,98104
-122.110765509946,47.672014855246,343,610,0000000,690,Bear Creek Village,Bear Creek Village,NE Redmond Way & Sr-520,98052
-122.14257379912,47.4660740903183,344,725,0000000,600,Cedar River Trail ROW,Cedar River Park,149th Ave SE & Renton Maple Valley,98058
-122.354593213138,47.5848398587214,345,1863,763523,420,Todd Shipyards,Todd Shipyards,1801 16th Ave SW,98134
-122.021857519924,47.3375954883737,346,6002965,0000000,600,Green To Cedar Rivers Trail Site,Green To Cedar Rivers Trail Site,SE 256th St and Lake Wilderness Dr SE to SE 288th St and Hw,98038
-122.145091192501,47.5615522075849,347,6005025,0000000,600,Horizon Highlands Open Space,Horizon Highlands Open Space,West Lake Sammamish Pkwy and 182nd Ave SE,00000
-122.329670278758,47.6266721471153,348,2202,434812,330,Seattle Cancer Care Alliance,Seattle Cancer Care Alliance,825 Eastlake Ave E,98109
-122.337584469919,47.5903671513107,349,2223,0000000,450,US Coast Guard,US Coast Guard,Alaskan Way S & S Atlantic St,98134
-122.098410081549,47.7613261993651,350,797,0000000,600,Daniels Creek Park,Daniels Creek Park,18000 Woodinville-Duval Rd,00000
-122.22794125098,47.4983221805023,351,660102,12244,66,Station 21,21,11619 84th Ave S,98178
-122.336705998165,47.6136590948296,352,1689,840193,60,Lloyd Bldg,Lloyd Bldg,603  Stewart St,98101
-122.286600066783,47.4510055926867,353,660016,396576,66,Station 46 - HQ,46 - HQ,3521 S 170th St,98188
-122.155115302153,47.5486737830324,354,6005007,0000000,600,Big Field,Big Field,7031 148 Ave NE,00000
-122.298075789308,47.5146316719728,355,1511,590486,420,Boeing DC,Boeing DC,E Marginal Way S & S 98th St,98108
-122.205049019676,47.6874739064672,356,636,0000000,600,Reservoir Park - Kirkland,Reservoir Park,3rd St & 15th Ave,98033
-122.489527740837,47.3556651523296,357,774,0000000,600,Recreation Area,Recreation Area,Sandy Shore Dr SW,98070
-122.311716905565,47.6564815614721,358,1644,13991,480,Henry Art Gallery,Henry Art Gallery,15th Ave NE & NE Campus Pkwy,98195
-122.165737228844,47.4306067177226,359,570118,609991,570,NW Life Church P&R,NW Life Church P&R,13120 SE 192nd St,98058
-122.049586267269,47.3908434417769,360,650005,9258,65,Maple Valley Police Department,Maple Valley PD,22017 SE Wax Rd,98038
-122.03680391481,47.601323475446,361,650011,375887,65,KC Precinct 2 Headquarters,KC Precinct 2 HQ,801 228th Ave SE,98075
-122.061669798768,47.541861912014,362,580035,986831,580,Issaquah Transit Center with bicycle lockers,Issaquah TC,1050 17th Ave NW,98027
-122.323661241554,47.6039206490702,363,860,438405,330,Harborview Medical Center,Harborview Med Ctr,325 9th Ave,98104
